userId,movieId,rating,rating_timestamp
318,48394,3.5,29-01-2015 09:42
318,54185,4,28-03-2015 13:27
318,55247,4.5,21-02-2015 19:27
318,58376,4.5,06-09-2011 18:56
318,59315,3.5,18-01-2010 21:01
318,60069,4.5,08-02-2010 20:49
318,69757,4,21-02-2015 19:27
318,69784,4,21-02-2015 19:29
318,72226,4.5,01-04-2010 16:22
318,72998,3.5,07-09-2011 08:38
318,79073,4,12-10-2014 12:39
318,81845,4,29-01-2011 13:11
318,86290,4,21-02-2015 19:28
318,89753,4,21-02-2015 19:27
318,94777,3.5,22-02-2013 22:23
318,97860,4.5,22-02-2013 22:19
318,100553,4.5,14-03-2015 17:14
318,105197,3.5,30-10-2014 18:29
318,105213,3.5,29-11-2014 17:00
318,117533,4.5,23-08-2018 15:09
318,134881,4,05-01-2016 12:13
319,60069,5,22-04-2016 19:00
320,4387,4,12-09-2010 00:21
321,153,5,20-09-1996 09:39
322,110,3.5,02-08-2008 11:23
322,1617,3.5,02-08-2008 11:47
322,1625,5,02-08-2008 11:33
322,2788,3.5,02-08-2008 11:38
322,4027,3.5,02-08-2008 11:40
323,110,2,30-01-2015 17:52
323,172,1.5,30-01-2015 17:54
323,329,3.5,30-01-2015 17:50
323,356,3.5,30-01-2015 17:52
323,377,2.5,30-01-2015 17:53
323,1377,2,30-01-2015 17:54
323,116797,4.5,30-01-2015 17:59
325,30,4,09-12-2002 02:05
325,347,4,09-12-2002 00:57
325,1253,4,09-12-2002 01:22
325,1260,4,09-12-2002 01:12
325,1279,4,09-12-2002 01:38
325,1875,4,09-12-2002 01:06
325,3163,4,09-12-2002 01:55
325,4643,2,09-12-2002 01:06
325,4954,2,09-12-2002 01:08
325,4993,5,09-12-2002 01:23
325,5646,4,09-12-2002 01:54
326,356,5,25-11-2011 20:00
326,527,4.5,02-12-2011 23:15
326,4247,1,25-11-2011 19:56
326,7256,4,06-01-2013 19:58
326,36529,4,25-11-2011 20:10
326,40819,5,26-12-2011 17:48
326,48774,4.5,04-01-2012 20:18
326,69481,3.5,29-12-2014 19:31
326,73344,4,26-03-2012 18:36
326,86880,3.5,04-10-2015 18:06
326,146656,3.5,22-05-2016 16:56
327,53519,1,16-02-2009 12:31
328,47,4.5,08-05-2017 02:52
328,1610,2.5,08-05-2017 02:47
328,2788,5,08-05-2017 02:30
328,4878,1,08-05-2017 02:27
328,6807,5,08-05-2017 02:51
328,91529,1,08-05-2017 02:47
329,1884,5,11-04-2018 17:37
331,3623,2,17-09-2018 04:16
331,3897,4.5,17-09-2018 04:15
331,30707,3.5,17-09-2018 04:18
331,53322,2.5,17-09-2018 04:25
331,68358,4,17-09-2018 04:17
331,94864,5,17-09-2018 04:26
331,96079,4,17-09-2018 04:21
332,750,4.5,11-11-2012 22:27
332,2019,4.5,11-11-2012 22:14
332,2917,4,11-11-2012 22:53
332,2997,3.5,11-11-2012 22:12
332,3408,3.5,11-11-2012 22:28
332,4973,4,11-11-2012 22:13
332,4979,3.5,11-11-2012 22:47
332,5445,3.5,11-11-2012 22:18
332,6947,4.5,11-11-2012 21:57
332,33679,2.5,11-11-2012 22:42
332,55820,4,11-11-2012 22:29
332,58559,4,11-11-2012 22:17
332,72998,4,11-11-2012 22:26
332,79553,3.5,11-11-2012 22:48
333,3784,1,07-08-2000 18:08
334,296,4,31-10-2008 18:45
334,344,2,31-10-2008 19:19
334,364,4,31-10-2008 19:20
334,750,3.5,31-10-2008 18:35
334,1755,4,11-12-2010 18:53
334,49272,2.5,05-03-2010 18:25
334,55765,3.5,25-06-2009 15:44
334,74458,2.5,11-12-2010 18:56
336,1,4,24-07-2005 17:48
336,186,4,05-07-2005 12:54
336,1722,4.5,05-07-2005 12:56
336,2858,5,24-07-2005 17:53
336,3174,5,08-09-2005 23:18
336,3948,5,05-07-2005 12:56
336,32587,4,04-02-2006 09:52
336,38798,3.5,04-02-2006 10:00
337,5,4,05-04-1997 15:56
337,260,5,05-04-1997 15:57
337,350,5,05-04-1997 16:02
337,780,5,05-04-1997 15:55
338,122912,1.5,28-06-2018 01:12
338,177593,5,28-06-2018 01:14
339,1259,5,09-04-2016 06:10
339,2712,5,13-04-2016 07:34
339,2762,4.5,09-04-2016 06:27
339,5464,5,09-04-2016 06:23
339,40815,2.5,09-04-2016 06:31
339,90531,3.5,09-05-2017 00:56
339,91978,4,13-04-2016 03:48
339,106072,2.5,09-04-2016 06:09
339,122904,2,17-04-2016 04:46
340,480,5,22-11-1996 12:39
341,1270,3.5,16-08-2015 18:48
341,47099,4,27-03-2018 18:16
341,130087,4.5,30-08-2015 21:25
342,3298,4,17-01-2003 16:45
343,7173,2.5,03-02-2008 17:41
344,3000,4.5,05-01-2015 22:27
345,932,5,20-07-2012 23:44
345,1200,4.5,20-07-2012 23:55
345,1321,3.5,21-07-2012 00:01
345,2359,5,20-07-2012 23:26
345,2971,5,20-07-2012 23:56
345,3489,4,20-07-2012 23:25
346,858,4,08-09-2004 12:35
346,1225,4,04-09-2005 18:41
346,1248,4.5,04-09-2005 18:13
346,7179,2.5,08-09-2004 12:33
346,7327,4.5,04-09-2005 18:14
346,7396,4,08-08-2006 19:53
346,8507,3.5,08-09-2004 13:49
346,8981,4,04-09-2005 18:27
346,32179,4,28-02-2007 19:48
347,648,4,10-11-1996 17:13
350,671,4,29-05-1997 21:27
351,356,4.5,08-01-2012 22:42
351,501,3.5,10-01-2012 15:53
351,2231,4.5,10-01-2012 15:55
351,40412,4.5,10-02-2012 15:51
351,48516,5,07-01-2012 23:36
351,67255,4,07-02-2012 14:40
351,69122,3.5,03-02-2012 17:14
351,71579,4,10-02-2012 15:53
351,83134,3.5,08-01-2012 12:39
351,84152,3.5,03-02-2012 11:43
352,50,5,04-05-2017 21:05
352,329,4,04-05-2017 21:07
352,1608,4,01-05-2017 21:20
352,1704,3.5,01-05-2017 21:18
352,1779,4,01-05-2017 21:24
352,2028,4.5,01-05-2017 21:17
352,2340,4.5,01-05-2017 21:24
352,2762,4,01-05-2017 21:17
352,4011,5,13-05-2017 21:13
352,45081,4,01-05-2017 21:41
352,48516,4.5,01-05-2017 21:27
352,53322,4,01-05-2017 21:32
352,63992,2,01-05-2017 21:34
352,79132,5,01-05-2017 21:27
352,83134,4,01-05-2017 21:43
352,91658,4,01-05-2017 21:32
352,104841,5,04-05-2017 21:07
352,106002,4.5,01-05-2017 21:40
352,111759,5,04-05-2017 21:06
352,122904,2.5,01-05-2017 21:31
353,6,4,12-05-1996 22:25
353,32,5,12-05-1996 22:22
353,165,5,12-05-1996 22:21
353,204,2,12-05-1996 22:24
353,435,2,12-05-1996 22:23
354,1201,4,21-01-2008 22:08
354,1645,3.5,21-01-2008 22:06
354,1923,4,20-01-2008 23:08
354,2692,4.5,20-01-2008 23:11
354,3617,3.5,21-01-2008 22:13
354,4018,3.5,21-01-2008 22:04
354,4878,4.5,20-01-2008 23:08
354,6365,1,20-01-2008 21:42
354,6537,3.5,21-01-2008 22:03
356,101,3.5,13-12-2008 03:36
356,337,4.5,20-01-2009 05:48
356,543,5,20-01-2009 05:52
356,912,5,30-11-2008 19:23
356,1527,5,13-12-2008 04:40
356,2011,4.5,20-01-2009 05:48
356,2248,4.5,13-12-2008 03:44
356,2542,4,13-12-2008 03:45
356,3793,3.5,13-12-2008 04:39
356,3831,4.5,13-12-2008 03:58
356,5349,3.5,13-12-2008 04:42
356,5418,3.5,13-12-2008 04:44
356,5577,4.5,13-12-2008 03:56
356,38061,5,30-11-2008 19:36
356,40955,4,13-12-2008 03:57
356,48385,2.5,13-12-2008 03:56
357,39,4.5,25-09-2012 22:28
357,246,4.5,25-09-2012 22:01
357,357,4,25-09-2012 22:28
357,590,3.5,25-09-2012 22:27
357,1101,4,25-09-2012 22:30
357,1247,4.5,25-09-2012 22:09
357,1593,4,25-09-2012 22:20
357,1997,4.5,25-09-2012 22:06
357,2076,3.5,25-09-2012 21:53
357,2762,5,25-09-2012 21:55
357,2959,4.5,25-09-2012 21:53
357,3100,5,25-09-2012 21:50
357,4040,3.5,26-09-2012 02:53
357,4663,3.5,26-09-2012 02:54
357,4848,4,25-09-2012 21:53
357,6377,4.5,25-09-2012 21:56
357,8784,4.5,25-09-2012 21:58
357,8950,4,25-09-2012 21:53
357,45517,3.5,26-09-2012 02:45
357,69122,3.5,26-09-2012 03:00
358,48412,3.5,12-06-2012 22:20
358,56715,4,13-06-2012 00:12
359,2,3.5,20-12-2007 01:07
359,34,2.5,20-12-2007 00:55
359,480,4,20-12-2007 00:52
359,527,4.5,20-12-2007 00:54
359,593,4.5,20-12-2007 00:52
359,2571,2.5,20-12-2007 00:55
359,46723,3.5,23-10-2007 22:32
361,466,3.5,26-02-2008 17:11
361,1732,1.5,26-02-2008 17:10
361,2700,4,26-02-2008 17:09
362,6,4,03-07-2018 17:06
362,318,4.5,03-07-2018 17:47
362,407,4.5,17-07-2018 00:23
362,1212,4.5,03-07-2018 18:51
362,4148,4,03-07-2018 17:07
362,4262,4.5,21-07-2018 23:08
362,6377,4,03-07-2018 17:43
362,51540,4.5,03-07-2018 18:52
363,2571,2.5,13-08-2017 00:33
363,168252,4,13-08-2017 00:34
365,508,2,04-03-2017 02:33
365,1196,4,01-03-2017 01:46
365,1704,5,01-03-2017 01:39
365,2804,3.5,04-03-2017 02:33
365,3147,4,18-03-2017 00:29
365,3793,3.5,01-03-2017 01:40
365,5679,0.5,01-03-2017 01:43
365,7438,3.5,01-03-2017 01:59
365,47099,2,01-03-2017 01:46
365,48385,1,01-03-2017 01:55
365,54259,1,01-04-2017 23:09
365,99106,3.5,18-03-2017 00:30
365,108190,2,01-03-2017 01:55
365,120466,2.5,18-03-2017 00:27
365,135569,2.5,08-03-2017 23:46
365,136598,3.5,17-03-2017 02:03
366,3578,4.5,22-10-2015 20:42
366,4993,4.5,22-10-2015 20:40
366,58559,4,22-10-2015 20:40
366,79132,4,22-10-2015 20:41
367,587,4,14-08-2001 18:09
367,1221,4,14-08-2001 18:11
367,2248,5,14-08-2001 17:58
367,3088,5,14-08-2001 17:55
367,3594,4,14-08-2001 18:20
367,4447,5,14-08-2001 18:29
368,168,2,03-12-2000 07:53
368,349,4,11-10-2000 14:50
368,780,2,11-10-2000 14:37
368,798,2,11-10-2000 15:10
368,809,2,03-12-2000 07:46
368,1544,2,11-10-2000 14:17
368,1831,1,11-10-2000 15:13
368,2126,2,03-12-2000 07:27
368,2616,2,03-12-2000 07:25
368,3147,4,11-10-2000 14:45
368,3247,2,03-12-2000 07:25
368,3767,2,11-10-2000 14:40
369,47,3.5,15-03-2009 02:11
369,370,4,15-03-2009 02:09
369,1225,2.5,15-03-2009 02:11
369,1372,4,15-03-2009 01:54
369,1625,4.5,15-03-2009 01:54
369,1923,3.5,15-03-2009 01:44
369,2427,4,12-03-2009 03:59
369,2706,3.5,15-03-2009 01:54
369,2788,4,15-03-2009 02:10
369,3752,3.5,15-03-2009 02:07
370,380,4,25-09-2006 05:40
370,593,4,25-09-2006 05:37
370,1288,4,25-09-2006 05:22
371,2810,5,10-08-2014 17:47
371,55167,5,10-08-2014 17:40
371,112512,5,10-08-2014 17:40
372,112,2,16-09-1997 13:28
372,318,5,16-09-1997 13:40
372,413,2,16-09-1997 13:34
372,529,4,16-09-1997 13:02
372,555,4,16-09-1997 13:30
372,924,2,16-09-1997 13:27
372,1080,2,16-09-1997 13:08
372,1203,4,16-09-1997 12:59
372,1297,4,16-09-1997 13:06
372,1411,5,16-09-1997 13:03
372,5060,2,16-09-1997 13:20
373,305,5,01-11-1996 06:42
375,1196,5,29-10-2008 21:05
375,2805,4,28-10-2008 21:54
376,32,5,03-04-2013 13:00
376,733,4,03-04-2013 13:02
376,1196,4,02-04-2013 20:09
376,2278,4.5,02-04-2013 19:57
377,1172,4.5,22-06-2012 05:11
377,1269,4.5,22-06-2012 06:11
377,1942,4.5,22-06-2012 05:39
377,2163,2.5,22-06-2012 06:44
377,2683,4,22-06-2012 06:45
377,3841,1.5,22-06-2012 05:34
377,7379,4.5,22-06-2012 05:35
378,593,4.5,20-10-2015 12:58
378,48780,5,20-10-2015 13:26
379,377,2,07-11-1996 20:10
380,355,2,06-05-2017 01:57
380,377,5,29-04-2017 19:41
380,1064,4,01-05-2017 19:48
380,1148,5,28-04-2017 23:02
380,1208,4,29-04-2017 13:56
380,1291,5,28-04-2017 22:49
380,1367,4,14-05-2017 23:16
380,1610,4,29-04-2017 14:00
380,1682,4,29-04-2017 13:50
380,2115,5,29-04-2017 13:56
380,2167,5,01-05-2017 19:42
380,2294,4,19-05-2017 22:52
380,2402,4,14-05-2017 23:24
380,2947,5,28-04-2017 23:46
380,2991,4,14-05-2017 23:24
380,3535,5,12-05-2017 18:17
380,3563,2,26-10-2017 19:59
380,4022,4,12-05-2017 18:18
380,4980,4,14-05-2017 23:31
380,5464,5,28-04-2017 23:02
380,5991,4,28-04-2017 23:01
380,6196,4,08-05-2017 18:29
380,6294,2.5,06-05-2017 11:53
380,6539,5,28-04-2017 22:51
380,6564,2,06-05-2017 11:50
380,6707,4,11-05-2017 19:16
380,7022,5,12-05-2017 18:19
380,7163,4,06-05-2017 11:51
380,8967,2,14-05-2017 21:16
380,26662,5,29-04-2017 13:59
380,27660,4,06-05-2017 11:50
380,27831,4,08-05-2017 18:17
380,34405,5,28-04-2017 22:56
380,40148,2,08-05-2017 18:27
380,40851,4,08-05-2017 18:24
380,48142,4,13-05-2017 17:27
380,58025,3.5,12-08-2017 12:49
380,58559,5,28-04-2017 22:51
380,66934,4,13-05-2017 17:22
380,68237,5,28-04-2017 23:49
380,78467,2,13-05-2017 00:38
380,79132,5,28-04-2017 23:00
380,80363,2.5,13-05-2017 20:54
380,86644,4,28-04-2017 23:08
380,90345,3.5,13-09-2018 21:56
380,93563,5,28-04-2017 23:16
380,97913,5,29-04-2017 13:52
380,98809,5,13-05-2017 20:50
380,122892,5,29-04-2017 13:53
380,122900,5,29-04-2017 13:55
380,147376,5,28-04-2017 23:24
380,161634,3.5,17-10-2017 00:39
381,260,3.5,20-01-2008 10:22
381,1485,3.5,13-12-2006 02:12
381,1537,3.5,24-11-2006 15:32
381,1704,4.5,13-12-2006 01:58
381,2273,4,31-12-2006 05:22
381,2694,4,31-12-2006 05:26
381,2788,4,20-01-2008 10:10
381,4643,2,31-12-2006 05:10
381,5872,4,31-12-2006 05:22
381,7099,4.5,28-12-2006 06:16
381,8784,4,20-12-2006 07:24
381,49272,3.5,11-05-2007 07:08
381,49286,4,31-12-2006 04:40
381,51698,3.5,06-04-2007 00:59
381,54001,4.5,17-08-2007 03:07
381,56152,3.5,10-12-2007 00:45
381,68319,4,24-07-2009 05:37
381,69784,2,24-07-2009 05:36
381,72733,4,07-01-2010 21:08
382,455,3.5,05-01-2018 16:51
382,527,5,05-01-2018 13:56
382,1196,5,05-01-2018 13:58
382,1702,3.5,05-01-2018 14:14
382,2947,4.5,05-01-2018 17:22
382,4896,4.5,05-01-2018 14:22
382,4993,5,05-01-2018 13:58
382,5218,4.5,05-01-2018 16:56
382,6218,3.5,05-01-2018 14:04
382,8361,3.5,05-01-2018 17:29
382,33158,2.5,05-01-2018 17:08
382,34520,1,05-01-2018 14:45
382,36519,3.5,05-01-2018 17:18
382,39292,4.5,05-01-2018 14:19
382,55247,5,06-01-2018 14:51
382,58105,4,05-01-2018 14:20
382,73017,4.5,05-01-2018 14:19
382,81847,4.5,05-01-2018 14:10
382,98809,4.5,05-01-2018 14:23
382,110127,3.5,05-01-2018 16:50
382,118696,4.5,05-01-2018 14:23
383,150,4,25-11-1999 23:04
383,2996,4,25-11-1999 22:32
384,1222,4,02-07-2001 01:46
385,736,4,13-06-1996 18:53
385,741,4,30-05-1997 20:36
385,750,5,23-06-1997 17:30
385,1183,4,06-01-1997 16:12
385,1293,4,30-05-1997 21:06
386,163,4,13-09-1996 11:23
386,288,1,13-09-1996 10:24
387,663,3.5,13-09-2004 02:10
387,908,4,11-09-2004 04:19
387,1028,2.5,11-09-2004 04:46
387,1091,1.5,09-08-2006 08:15
387,1222,4,11-09-2004 04:01
387,1248,4.5,30-05-2005 07:20
387,1255,1,17-02-2006 07:21
387,1260,4,29-05-2005 08:21
387,1261,4,11-09-2004 04:26
387,1735,2.5,14-09-2004 00:28
387,1929,4,13-09-2004 23:34
387,1991,1.5,14-09-2004 00:28
387,2088,2,13-09-2004 02:11
387,2140,3.5,13-09-2004 02:04
387,2311,3.5,11-09-2004 21:51
387,2529,4,11-09-2004 04:38
387,2571,4,11-09-2004 04:25
387,2728,3.5,11-09-2004 04:24
387,2810,4,25-11-2005 08:24
387,3000,4,16-10-2005 08:44
387,3204,3.5,11-09-2004 22:05
387,3243,1.5,14-09-2004 00:24
387,3254,2,18-02-2007 07:46
387,3350,3.5,30-05-2005 07:33
387,3444,2.5,16-04-2006 01:07
387,3504,4.5,11-09-2004 21:40
387,3671,4,11-09-2004 04:20
387,3949,4,11-09-2004 04:00
387,4409,3.5,05-07-2006 07:30
387,4587,2,30-09-2004 00:49
387,4614,2.5,07-04-2006 07:24
387,4799,2.5,30-05-2005 05:33
387,4915,2,21-06-2006 08:08
387,4963,3.5,21-07-2007 08:38
387,6214,3.5,01-09-2006 05:01
387,6283,3.5,11-09-2004 04:22
387,6537,3.5,30-05-2005 00:58
387,6625,1,07-11-2005 03:27
387,6666,4.5,11-09-2004 04:30
387,6783,4,11-09-2004 04:29
387,6868,3.5,29-05-2005 08:51
387,7209,4,29-05-2005 08:36
387,7749,4,12-08-2006 08:14
387,7951,2,06-04-2008 06:50
387,7991,2,30-03-2007 05:37
387,8270,3.5,29-05-2005 08:32
387,26131,4.5,29-05-2005 08:19
388,745,2.5,10-12-2013 16:49
388,78637,5,10-12-2013 16:51
391,111,5,18-09-2002 22:27
391,356,5,03-09-2002 05:25
391,480,2,31-08-2002 20:07
391,695,4,02-09-2002 05:29
391,778,5,18-09-2002 22:30
391,896,2,31-08-2002 21:04
391,923,5,31-08-2002 21:02
391,1041,4,18-09-2002 23:01
391,1090,4,18-09-2002 22:59
391,1094,4,03-09-2002 05:25
391,1245,5,18-09-2002 22:24
391,1307,4,31-08-2002 21:05
391,1580,2,31-08-2002 20:48
391,2003,4,31-08-2002 20:42
391,2357,4,18-09-2002 23:00
391,2686,5,31-08-2002 20:22
391,2746,4,21-09-2002 22:52
391,2908,5,31-08-2002 20:17
391,2948,4,18-09-2002 22:43
391,3067,5,18-09-2002 22:27
391,3083,5,18-09-2002 22:53
391,3178,4,03-09-2002 05:28
391,3481,4,18-09-2002 22:29
391,3996,5,18-09-2002 22:20
391,4973,5,31-08-2002 20:12
391,4975,2,02-09-2002 05:18
391,5135,4,31-08-2002 21:01
391,5418,4,31-08-2002 20:10
392,2423,2,24-07-2002 15:22
392,2694,4,24-07-2002 15:25
392,2858,4,24-07-2002 15:24
392,3298,4,24-07-2002 15:25
392,3534,2,24-07-2002 15:24
393,110,4,01-05-2015 18:46
393,1610,5,01-05-2015 18:52
393,3578,4,01-05-2015 18:44
393,3996,3.5,01-05-2015 18:44
393,4148,3.5,01-05-2015 19:12
393,8644,0.5,01-05-2015 19:11
393,68237,5,01-05-2015 19:02
393,74458,0.5,01-05-2015 19:13
394,344,2,02-08-1996 13:56
395,597,4,31-08-1996 15:03
396,1625,3.5,24-03-2005 18:21
397,3388,2,16-06-2007 04:05
398,902,5,21-07-2011 00:14
398,1042,4.5,21-07-2011 00:15
398,2968,4,21-07-2011 00:15
398,8641,1.5,21-07-2011 00:19
398,8738,5,21-07-2011 00:19
398,26631,4.5,21-07-2011 00:20
398,60333,4.5,21-07-2011 00:21
399,527,4,27-12-2006 12:21
399,3114,4,27-12-2006 12:23
400,2959,5,01-07-2017 00:52
400,3949,5,01-07-2017 00:54
400,122886,4.5,01-07-2017 00:53
401,50872,4,27-12-2017 03:54
401,72737,3.5,12-11-2017 01:34
401,115664,3.5,12-11-2017 01:25
403,180,4,29-10-2008 01:22
403,2329,4.5,29-10-2008 01:27
403,61132,2,29-10-2008 01:24
404,357,4,26-07-1996 10:13
404,527,4,26-07-1996 10:19
404,539,4,26-07-1996 10:12
405,110,4,24-01-2011 23:53
405,1080,4.5,25-01-2011 00:22
405,1213,4.5,25-01-2011 00:11
405,1222,4.5,24-01-2011 23:49
405,1464,4,24-01-2011 23:03
405,2571,4.5,24-01-2011 23:28
405,3418,4,25-01-2011 02:43
405,5810,4,25-01-2011 06:24
405,8950,4,23-02-2011 03:29
405,32587,5,24-01-2011 23:29
406,1022,3.5,06-02-2011 02:27
407,112556,5,19-02-2015 12:33
408,520,4.5,10-07-2016 11:02
408,1196,4,30-08-2016 06:08
408,3052,3.5,27-09-2016 03:03
408,3552,5,02-07-2016 10:08
408,3671,4,17-09-2016 09:35
408,4344,4,10-07-2016 10:24
408,7153,5,01-07-2016 11:15
408,40851,4,01-07-2016 10:14
408,48394,4,06-07-2016 10:30
408,54259,4.5,01-08-2016 06:29
408,82461,4,01-07-2016 11:05
408,91529,4,07-07-2016 08:10
408,101864,5,01-07-2016 11:14
409,1073,4,02-09-2000 18:40
409,1197,5,15-09-2000 00:51
409,2581,2,15-09-2000 02:46
409,2683,4,15-09-2000 00:34
409,2858,5,15-09-2000 00:34
409,2973,4,15-09-2000 00:51
409,3813,4,15-09-2000 02:42
409,3869,4,15-09-2000 02:38
410,348,4,26-05-2001 20:49
410,908,4,24-05-2001 18:29
410,1172,4,26-05-2001 20:41
410,2243,4,26-05-2001 20:43
410,3925,5,26-05-2001 20:43
410,3983,5,26-05-2001 20:44
410,4175,4,24-05-2001 18:20
411,4,2,23-06-1996 12:30
411,34,4,23-06-1996 12:16
412,17,5,05-10-1999 15:22
412,903,4,05-10-1999 09:18
412,951,5,05-10-1999 09:05
412,1147,5,05-10-1999 09:14
412,1172,4,05-10-1999 09:03
412,1230,4,05-10-1999 09:01
412,2710,2,05-10-1999 08:55
412,2720,2,05-10-1999 08:59
412,2935,5,05-10-1999 09:02
413,457,5,15-01-2017 00:24
413,1207,5,15-01-2017 00:22
413,7293,5,15-01-2017 00:28
413,53993,0.5,15-01-2017 00:32
413,69122,5,15-01-2017 00:26
414,15,2,20-06-2000 15:23
414,175,4,20-06-2000 16:26
414,180,4,19-06-2000 18:17
414,251,3.5,24-11-2003 16:55
414,296,5,20-06-2000 15:58
414,300,4,20-06-2000 16:09
414,322,5,20-06-2000 16:16
414,428,4,20-06-2000 16:08
414,444,2,19-06-2000 18:31
414,457,5,20-06-2000 15:40
414,459,2,20-06-2000 15:51
414,477,3.5,05-09-2006 16:02
414,487,2,19-06-2000 18:27
414,490,4,22-06-2000 13:54
414,589,5,20-06-2000 15:24
414,735,4,19-06-2000 18:12
414,761,2,21-06-2000 13:44
414,912,5,20-06-2000 14:45
414,991,4,20-06-2000 14:49
414,994,4,13-08-2002 14:28
414,1020,2,19-06-2000 18:21
414,1028,4,21-06-2000 13:52
414,1035,5,22-06-2000 13:47
414,1059,4,20-06-2000 15:15
414,1100,3.5,05-08-2004 14:35
414,1217,5,20-06-2000 14:45
414,1231,5,20-06-2000 16:01
414,1247,5,20-06-2000 15:07
414,1250,5,20-06-2000 14:45
414,1270,5,20-06-2000 15:24
414,1272,4,20-06-2000 14:46
414,1304,5,19-06-2000 17:53
414,1370,4,20-06-2000 15:43
414,1442,4,07-10-2002 14:43
414,1676,4,20-06-2000 14:49
414,1701,2,03-12-2001 15:42
414,1711,5,19-06-2000 18:14
414,1747,4,03-07-2001 13:37
414,1840,4,20-06-2000 16:20
414,1845,4,26-06-2000 13:38
414,1923,5,19-06-2000 18:14
414,2006,2,18-12-2001 15:57
414,2080,4,20-06-2000 15:11
414,2090,4,20-06-2000 16:37
414,2138,4,20-06-2000 16:05
414,2248,5,20-06-2000 15:11
414,2615,2,20-06-2000 15:35
414,2683,4,19-06-2000 17:41
414,2692,5,19-06-2000 17:49
414,2724,1,26-06-2002 16:28
414,2769,4,07-05-2001 15:21
414,2815,2,20-06-2000 14:50
414,2968,4,20-06-2000 15:26
414,2996,2,19-06-2000 18:00
414,3157,4,06-11-2001 17:19
414,3160,5,02-10-2000 13:44
414,3317,4,02-04-2001 13:48
414,3397,4,21-06-2000 13:54
414,3436,2,20-06-2000 15:22
414,3599,4,22-06-2000 13:47
414,3701,2.5,09-01-2004 20:27
414,3710,2,20-06-2000 15:52
414,3826,2,08-01-2001 14:10
414,3861,4,05-09-2000 14:46
414,3882,4,02-10-2000 13:45
414,3950,4,07-05-2001 15:21
414,3969,4,24-05-2001 14:54
414,3996,5,11-01-2001 15:21
414,4159,2,03-03-2003 14:14
414,4167,4.5,09-01-2004 20:20
414,4262,4,29-05-2001 13:54
414,4270,2,18-12-2001 16:00
414,4306,4,24-05-2001 14:18
414,4448,4,23-07-2001 13:59
414,4478,4,09-07-2002 14:45
414,4553,4,30-09-2003 17:09
414,4822,2,05-01-2004 15:03
414,4844,2,08-04-2002 18:43
414,4898,2.5,22-12-2003 01:57
414,4961,2.5,22-12-2003 01:55
414,5267,4,03-09-2002 13:07
414,5293,4,19-04-2003 15:36
414,5298,3.5,10-06-2003 17:23
414,5416,5,16-12-2002 14:24
414,5428,2,24-06-2002 14:23
414,5444,4,08-07-2002 13:58
414,5577,5,10-02-2003 14:48
414,5625,4,30-03-2003 21:35
414,5971,5,10-12-2002 14:36
414,6093,4.5,22-05-2003 17:25
414,6116,3.5,22-05-2003 17:25
414,6213,2,09-01-2004 20:18
414,6218,5,03-03-2003 14:11
414,6334,4,17-11-2003 15:11
414,6568,2,24-10-2004 18:54
414,6617,3.5,18-11-2004 17:46
414,6689,4,15-12-2003 16:28
414,6696,2.5,28-12-2003 00:36
414,6870,4,04-03-2005 22:08
414,6953,4,15-12-2003 16:27
414,7104,3.5,09-01-2004 20:20
414,7151,4,31-12-2003 16:44
414,7318,3.5,15-07-2008 19:19
414,7347,3.5,06-01-2005 19:42
414,7381,2,15-07-2008 19:46
414,7438,4,25-05-2004 14:00
414,7445,2,01-11-2004 06:30
414,8665,3.5,09-08-2009 16:26
414,26704,4,15-09-2006 21:23
414,27873,3.5,15-09-2005 04:34
414,32031,4,17-08-2006 19:29
414,33004,3.5,10-10-2005 20:36
414,33838,3.5,15-07-2008 19:09
414,34405,3.5,15-07-2008 18:12
414,36529,3.5,13-02-2006 16:45
414,38886,4,19-12-2005 21:44
414,40629,4,12-10-2006 15:18
414,44199,4,15-05-2006 14:12
414,45950,4.5,16-06-2006 18:58
414,47423,4,01-05-2007 16:06
414,48412,2.5,14-03-2007 17:33
414,49910,3.5,05-11-2007 20:15
414,52245,2.5,04-09-2007 15:31
414,61024,4,22-09-2008 17:57
414,64620,4,16-05-2010 02:29
414,67997,4,29-01-2017 02:27
414,72998,4,22-12-2009 17:46
414,80549,4,03-01-2011 20:09
414,112183,4,29-01-2017 02:27
414,122922,3.5,25-02-2018 21:17
414,137857,4,29-01-2017 02:15
414,173197,4.5,24-11-2017 16:40
414,176751,4,23-03-2018 22:29
415,150,4,22-10-2013 19:31
415,903,4,22-10-2013 19:28
415,1234,5,22-10-2013 19:27
415,1276,4.5,22-10-2013 19:30
415,3507,4,22-10-2013 19:24
415,7361,5,22-10-2013 19:29
415,31685,2.5,22-10-2013 19:23
416,509,4.5,19-08-2007 03:54
416,4995,2.5,19-08-2007 04:10
416,6539,2,19-08-2007 04:07
417,1198,2.5,30-06-2018 18:55
417,2858,4,18-06-2018 01:12
418,50,4.5,28-04-2016 17:49
418,2617,0.5,28-04-2016 18:35
418,4571,4,28-04-2016 18:28
418,156387,4,28-04-2016 17:47
419,1206,4.5,26-11-2011 19:47
419,1917,5,18-11-2011 23:35
419,4878,4.5,26-11-2011 19:45
419,4958,4,05-02-2012 03:39
419,5152,2,24-03-2012 20:48
419,41997,4.5,03-02-2012 04:06
419,67997,5,20-11-2011 05:16
